,name,numPixel_noRoad,numPixel_pavedRoad,numPixel_unpavedRoad,sumPixels,relative_noRoad,relative_pavedRoad,relative_unpavedRoad
47,20180419_074324_0c43_3B_0001.tif,244329,9850,7965,262144,0.9320411682128906,0.03757476806640625,0.030384063720703125
48,20180504_094435_0e19_3B_0107.tif,251594,0,10550,262144,0.9597549438476562,0.0,0.04024505615234375
49,20180310_020202_1040_3B_0035.tif,261958,0,186,262144,0.9992904663085938,0.0,0.00070953369140625
50,20180310_020202_1040_3B_0176.tif,261730,0,414,262144,0.9984207153320312,0.0,0.00157928466796875
51,20180427_020347_103a_3B_0203.tif,261237,0,907,262144,0.996540069580078,0.0,0.003459930419921875
52,20180724_094554_0e19_3B_0026.tif,253347,0,8797,262144,0.9664421081542968,0.0,0.033557891845703125
53,20180427_020347_103a_3B_0188.tif,259252,0,2892,262144,0.9889678955078124,0.0,0.0110321044921875
54,20180419_074323_0c43_3B_0033.tif,244309,15469,2366,262144,0.931964874267578,0.059009552001953125,0.00902557373046875
55,20180606_020625_0f1b_3B_0199.tif,260733,0,1411,262144,0.9946174621582032,0.0,0.005382537841796875
56,20180419_074324_0c43_3B_0017.tif,245321,7482,9341,262144,0.9358253479003906,0.02854156494140625,0.035633087158203125
57,20180724_094554_0e19_3B_0128.tif,242003,9436,10705,262144,0.9231681823730468,0.0359954833984375,0.040836334228515625
58,20170815_005028_0c0b_3B_0106.tif,261401,0,743,262144,0.9971656799316406,0.0,0.002834320068359375
59,20180419_074325_0c43_3B_0103.tif,258124,487,3533,262144,0.9846649169921876,0.001857757568359375,0.013477325439453123
60,20180504_094435_0e19_3B_0030.tif,252593,1950,7601,262144,0.9635658264160156,0.00743865966796875,0.028995513916015625
61,20180419_074325_0c43_3B_0017.tif,258634,0,3510,262144,0.9866104125976562,0.0,0.01338958740234375
62,20180504_094435_0e19_3B_0068.tif,261800,315,29,262144,0.998687744140625,0.001201629638671875,0.000110626220703125
63,20171013_232848_0c46_3B_0107.tif,261231,0,913,262144,0.9965171813964844,0.0,0.003482818603515625
64,20180427_020346_103a_3B_0105.tif,259744,1197,1203,262144,0.9908447265625,0.004566192626953125,0.004589080810546875
65,20180427_020503_103c_3B_0155.tif,260365,0,1779,262144,0.9932136535644532,0.0,0.006786346435546875
66,20180427_020501_103c_3B_0075.tif,261267,0,877,262144,0.9966545104980468,0.0,0.003345489501953125
67,20180419_074324_1_0c43_3B_0025.tif,246620,10173,5351,262144,0.9407806396484376,0.038806915283203125,0.02041244506835937
68,20180504_094435_0e19_3B_0007.tif,258526,0,3618,262144,0.9861984252929688,0.0,0.01380157470703125
69,20180724_094554_0e19_3B_0117.tif,254106,0,8038,262144,0.9693374633789062,0.0,0.03066253662109375
70,20180606_020625_0f1b_3B_0179.tif,260368,0,1776,262144,0.99322509765625,0.0,0.00677490234375
71,20180310_020202_1040_3B_0095.tif,257923,4221,0,262144,0.9838981628417968,0.016101837158203125,0.0
72,20180419_074325_0c43_3B_0028.tif,258954,0,3190,262144,0.9878311157226562,0.0,0.01216888427734375
73,20180419_074325_0c43_3B_0083.tif,262062,0,82,262144,0.9996871948242188,0.0,0.00031280517578125
74,20180427_020502_103c_3B_0116.tif,260065,0,2079,262144,0.9920692443847656,0.0,0.007930755615234375
75,20180419_074324_1_0c43_3B_0031.tif,258867,439,2838,262144,0.9874992370605468,0.001674652099609375,0.01082611083984375
76,20170815_005028_0c0b_3B_0107.tif,261493,0,651,262144,0.997516632080078,0.0,0.002483367919921875
77,20180724_094554_0e19_3B_0125.tif,252427,0,9717,262144,0.962932586669922,0.0,0.037067413330078125
78,20171013_232848_0c46_3B_0043.tif,258925,3219,0,262144,0.9877204895019532,0.012279510498046877,0.0
79,20180427_020347_103a_3B_0140.tif,261071,0,1073,262144,0.9959068298339844,0.0,0.004093170166015625
80,20180419_074323_0c43_3B_0063.tif,253391,1483,7270,262144,0.9666099548339844,0.005657196044921875,0.02773284912109375
81,20170815_005030_0c0b_3B_0071.tif,257937,3716,491,262144,0.9839515686035156,0.0141754150390625,0.001873016357421875
82,20170815_005030_0c0b_3B_0097.tif,261357,481,306,262144,0.9969978332519532,0.001834869384765625,0.00116729736328125
83,20180419_074324_0c43_3B_0052.tif,249525,1445,11174,262144,0.951862335205078,0.005512237548828125,0.04262542724609375
84,20180504_094435_0e19_3B_0199.tif,259594,142,2408,262144,0.9902725219726562,0.00054168701171875,0.009185791015625
85,20170815_005030_0c0b_3B_0116.tif,260768,0,1376,262144,0.9947509765625,0.0,0.0052490234375
86,20180427_020504_103c_3B_0105.tif,260074,0,2070,262144,0.9921035766601562,0.0,0.00789642333984375
87,20180427_020347_103a_3B_0075.tif,261485,0,659,262144,0.9974861145019532,0.0,0.002513885498046875
88,20180427_020504_103c_3B_0051.tif,260182,0,1962,262144,0.9925155639648438,0.0,0.00748443603515625
89,20180427_020347_103a_3B_0116.tif,258887,0,3257,262144,0.9875755310058594,0.0,0.012424468994140623
90,20180419_074325_0c43_3B_0052.tif,230911,29393,1840,262144,0.8808555603027344,0.11212539672851562,0.00701904296875
91,20180419_074326_0c43_3B_0070.tif,252011,3607,6526,262144,0.961345672607422,0.013759613037109377,0.02489471435546875
92,20180427_020504_103c_3B_0056.tif,262025,0,119,262144,0.9995460510253906,0.0,0.000453948974609375
93,20180724_094554_0e19_3B_0137.tif,249475,3160,9509,262144,0.9516716003417968,0.012054443359375,0.036273956298828125
94,20180427_020501_103c_3B_0072.tif,261454,0,690,262144,0.9973678588867188,0.0,0.00263214111328125
95,20180427_020346_103a_3B_0142.tif,253548,2869,5727,262144,0.9672088623046876,0.010944366455078123,0.02184677124023437
96,20180427_020503_103c_3B_0127.tif,261757,0,387,262144,0.9985237121582032,0.0,0.001476287841796875
97,20180606_020625_0f1b_3B_0207.tif,261689,0,455,262144,0.9982643127441406,0.0,0.001735687255859375
98,20180419_074326_0c43_3B_0071.tif,252160,7725,2259,262144,0.9619140625,0.029468536376953125,0.008617401123046875
99,20180724_094554_0e19_3B_0062.tif,252622,0,9522,262144,0.9636764526367188,0.0,0.03632354736328125
100,20180419_074326_0c43_3B_0100.tif,259295,1146,1703,262144,0.9891319274902344,0.00437164306640625,0.006496429443359375
101,20180427_020503_103c_3B_0200.tif,261238,0,906,262144,0.9965438842773438,0.0,0.00345611572265625
102,20180419_074324_0c43_3B_0012.tif,261076,198,870,262144,0.9959259033203124,0.00075531005859375,0.00331878662109375
103,20180419_074323_0c43_3B_0072.tif,254171,0,7973,262144,0.969585418701172,0.0,0.030414581298828125
104,20180419_074326_0c43_3B_0057.tif,258871,0,3273,262144,0.9875144958496094,0.0,0.012485504150390623
105,20170815_005030_0c0b_3B_0100.tif,258815,2881,448,262144,0.9873008728027344,0.010990142822265623,0.001708984375
106,20180427_020347_103a_3B_0191.tif,253481,4452,4211,262144,0.9669532775878906,0.0169830322265625,0.016063690185546875
107,20180310_020202_1040_3B_0096.tif,260716,1428,0,262144,0.9945526123046876,0.0054473876953125,0.0
108,20180427_020346_103a_3B_0071.tif,256206,2719,3219,262144,0.9773483276367188,0.010372161865234377,0.012279510498046877
109,20180504_094435_0e19_3B_0085.tif,248766,7813,5565,262144,0.9489669799804688,0.029804229736328125,0.021228790283203125
110,20180724_094554_0e19_3B_0167.tif,254235,0,7909,262144,0.969829559326172,0.0,0.030170440673828125
111,20180427_020346_103a_3B_0134.tif,258235,0,3909,262144,0.985088348388672,0.0,0.014911651611328125
112,20180419_074326_0c43_3B_0105.tif,256093,0,6051,262144,0.9769172668457032,0.0,0.023082733154296875
113,20180419_074324_0c43_3B_0090.tif,257339,574,4231,262144,0.981670379638672,0.00218963623046875,0.016139984130859375
114,20180724_094554_0e19_3B_0124.tif,249932,0,12212,262144,0.9534149169921876,0.0,0.0465850830078125
115,20180427_020347_103a_3B_0161.tif,258150,3461,533,262144,0.9847640991210938,0.013202667236328123,0.002033233642578125
116,20180724_094554_0e19_3B_0164.tif,255313,16,6815,262144,0.9739418029785156,6.103515625e-05,0.02599716186523437
117,20180310_020202_1040_3B_0021.tif,260044,0,2100,262144,0.9919891357421876,0.0,0.0080108642578125
118,20180504_094435_0e19_3B_0154.tif,252900,0,9244,262144,0.9647369384765624,0.0,0.0352630615234375
119,20180427_020347_103a_3B_0200.tif,254629,3572,3943,262144,0.971332550048828,0.0136260986328125,0.015041351318359375
120,20180419_074324_0c43_3B_0097.tif,257603,3533,1008,262144,0.9826774597167968,0.013477325439453123,0.00384521484375
121,20180427_020504_103c_3B_0100.tif,261440,0,704,262144,0.997314453125,0.0,0.002685546875
122,20180427_020504_103c_3B_0133.tif,260976,0,1168,262144,0.99554443359375,0.0,0.00445556640625
123,20180724_094554_0e19_3B_0111.tif,261910,78,156,262144,0.9991073608398438,0.00029754638671875,0.0005950927734375
124,20171013_232848_0c46_3B_0030.tif,259667,0,2477,262144,0.9905509948730468,0.0,0.009449005126953123
125,20180427_020347_103a_3B_0184.tif,259262,834,2048,262144,0.9890060424804688,0.00318145751953125,0.0078125
126,20180724_094554_0e19_3B_0157.tif,255673,0,6471,262144,0.9753150939941406,0.0,0.02468490600585937
127,20180427_020346_103a_3B_0118.tif,261194,0,950,262144,0.9963760375976562,0.0,0.00362396240234375
128,20180419_074323_0c43_3B_0077.tif,243950,10709,7485,262144,0.9305953979492188,0.040851593017578125,0.028553009033203125
129,20180419_074326_0c43_3B_0006.tif,259860,0,2284,262144,0.9912872314453124,0.0,0.0087127685546875
130,20180419_074325_0c43_3B_0058.tif,257647,0,4497,262144,0.9828453063964844,0.0,0.017154693603515625
131,20180427_020502_103c_3B_0099.tif,259940,0,2204,262144,0.9915924072265624,0.0,0.0084075927734375
132,20180504_094435_0e19_3B_0153.tif,255077,0,7067,262144,0.973041534423828,0.0,0.026958465576171875
133,20180427_020347_103a_3B_0118.tif,260985,285,874,262144,0.9955787658691406,0.001087188720703125,0.00333404541015625
134,20180724_094554_0e19_3B_0024.tif,250305,0,11839,262144,0.9548377990722656,0.0,0.045162200927734375
135,20180504_094435_0e19_3B_0170.tif,259013,2765,366,262144,0.988056182861328,0.010547637939453123,0.00139617919921875
136,20180419_074326_0c43_3B_0027.tif,255342,3406,3396,262144,0.9740524291992188,0.01299285888671875,0.0129547119140625
137,20180419_074326_0c43_3B_0063.tif,251318,5384,5442,262144,0.9587020874023438,0.020538330078125,0.02075958251953125
138,20180427_020503_103c_3B_0133.tif,258992,0,3152,262144,0.98797607421875,0.0,0.01202392578125
139,20180606_020625_0f1b_3B_0024.tif,259330,2398,416,262144,0.9892654418945312,0.00914764404296875,0.0015869140625
140,20180419_074323_0c43_3B_0029.tif,255994,0,6150,262144,0.9765396118164062,0.0,0.02346038818359375
141,20180724_094554_0e19_3B_0071.tif,253697,1476,6971,262144,0.9677772521972656,0.0056304931640625,0.026592254638671875
142,20180419_074323_0c43_3B_0042.tif,250373,2631,9140,262144,0.955097198486328,0.010036468505859377,0.0348663330078125
143,20180427_020501_103c_3B_0061.tif,259873,0,2271,262144,0.9913368225097656,0.0,0.008663177490234375
144,20180419_074326_0c43_3B_0047.tif,243894,13916,4334,262144,0.9303817749023438,0.0530853271484375,0.01653289794921875
145,20180419_074323_0c43_3B_0038.tif,245999,11841,4304,262144,0.9384117126464844,0.045169830322265625,0.01641845703125
146,20180724_094554_0e19_3B_0162.tif,255450,0,6694,262144,0.9744644165039062,0.0,0.02553558349609375
147,20180427_020502_103c_3B_0197.tif,260364,0,1780,262144,0.9932098388671876,0.0,0.0067901611328125
148,20170920_015736_0f28_3B_0102.tif,261710,0,434,262144,0.9983444213867188,0.0,0.00165557861328125
149,20180724_094554_0e19_3B_0163.tif,253867,0,8277,262144,0.968425750732422,0.0,0.031574249267578125
150,20180724_094554_0e19_3B_0135.tif,250665,5817,5662,262144,0.9562110900878906,0.022190093994140625,0.02159881591796875
151,20180427_020346_103a_3B_0012.tif,259977,0,2167,262144,0.9917335510253906,0.0,0.008266448974609375
152,20170815_005028_0c0b_3B_0028.tif,260556,0,1588,262144,0.9939422607421876,0.0,0.0060577392578125
153,20170815_005030_0c0b_3B_0072.tif,261217,927,0,262144,0.9964637756347656,0.003536224365234375,0.0
154,20180427_020502_103c_3B_0091.tif,259442,0,2702,262144,0.9896926879882812,0.0,0.01030731201171875
155,20180427_020503_103c_3B_0083.tif,260458,0,1686,262144,0.9935684204101562,0.0,0.00643157958984375
156,20180504_094435_0e19_3B_0151.tif,261603,243,298,262144,0.9979362487792968,0.000926971435546875,0.00113677978515625
157,20180419_074324_0c43_3B_0100.tif,258838,1293,2013,262144,0.9873886108398438,0.004932403564453125,0.007678985595703125
158,20180427_020347_103a_3B_0110.tif,261007,1107,30,262144,0.9956626892089844,0.004222869873046875,0.00011444091796875
159,20180427_020501_103c_3B_0124.tif,261467,0,677,262144,0.997417449951172,0.0,0.002582550048828125
160,20180427_020347_103a_3B_0090.tif,258897,0,3247,262144,0.9876136779785156,0.0,0.012386322021484377
161,20180310_020202_1040_3B_0098.tif,260698,0,1446,262144,0.9944839477539062,0.0,0.00551605224609375
162,20171013_232848_0c46_3B_0089.tif,261563,0,581,262144,0.997783660888672,0.0,0.002216339111328125
163,20180427_020501_103c_3B_0067.tif,261773,0,371,262144,0.9985847473144532,0.0,0.001415252685546875
164,20171013_232848_0c46_3B_0085.tif,261870,0,274,262144,0.9989547729492188,0.0,0.00104522705078125
165,20180724_094554_0e19_3B_0105.tif,246025,4270,11849,262144,0.9385108947753906,0.01628875732421875,0.04520034790039063
166,20180504_094435_0e19_3B_0118.tif,251861,1206,9077,262144,0.960773468017578,0.00460052490234375,0.034626007080078125
167,20180427_020347_103a_3B_0145.tif,259832,0,2312,262144,0.991180419921875,0.0,0.008819580078125
168,20180419_074323_0c43_3B_0023.tif,251588,4203,6353,262144,0.9597320556640624,0.016033172607421875,0.024234771728515625
169,20180504_094435_0e19_3B_0143.tif,250461,3836,7847,262144,0.9554328918457032,0.0146331787109375,0.029933929443359375
170,20180504_094435_0e19_3B_0155.tif,255917,0,6227,262144,0.9762458801269532,0.0,0.023754119873046875
171,20180419_074324_1_0c43_3B_0034.tif,235183,25619,1342,262144,0.8971519470214844,0.09772872924804688,0.00511932373046875
172,20180427_020347_103a_3B_0106.tif,255947,0,6197,262144,0.976360321044922,0.0,0.023639678955078125
173,20180310_020202_1040_3B_0130.tif,260617,0,1527,262144,0.9941749572753906,0.0,0.005825042724609375
174,20180606_020625_0f1b_3B_0169.tif,260737,0,1407,262144,0.9946327209472656,0.0,0.005367279052734375
175,20180724_094554_0e19_3B_0030.tif,257392,0,4752,262144,0.98187255859375,0.0,0.01812744140625
176,20180419_074326_0c43_3B_0059.tif,256197,0,5947,262144,0.977313995361328,0.0,0.022686004638671875
177,20180724_094554_0e19_3B_0107.tif,251474,0,10670,262144,0.9592971801757812,0.0,0.04070281982421875
178,20180504_094435_0e19_3B_0172.tif,261470,0,674,262144,0.9974288940429688,0.0,0.00257110595703125
179,20180419_074324_0c43_3B_0004.tif,256256,1495,4393,262144,0.9775390625,0.005702972412109375,0.016757965087890625
180,20180427_020347_103a_3B_0095.tif,259854,1818,472,262144,0.9912643432617188,0.00693511962890625,0.001800537109375
181,20180724_094554_0e19_3B_0211.tif,260781,0,1363,262144,0.9948005676269532,0.0,0.005199432373046875
182,20180606_020625_0f1b_3B_0177.tif,258835,0,3309,262144,0.9873771667480468,0.0,0.012622833251953123
183,20170815_005030_0c0b_3B_0070.tif,259676,1353,1115,262144,0.9905853271484376,0.005161285400390625,0.004253387451171875
184,20170815_005028_0c0b_3B_0114.tif,261310,0,834,262144,0.9968185424804688,0.0,0.00318145751953125
185,20180724_094554_0e19_3B_0203.tif,260383,0,1761,262144,0.9932823181152344,0.0,0.006717681884765625
186,20180724_094554_0e19_3B_0019.tif,250646,963,10535,262144,0.9561386108398438,0.003673553466796875,0.040187835693359375
187,20180310_020202_1040_3B_0140.tif,261590,0,554,262144,0.9978866577148438,0.0,0.00211334228515625
188,20171013_232848_0c46_3B_0095.tif,261095,0,1049,262144,0.9959983825683594,0.0,0.004001617431640625
189,20180419_074324_0c43_3B_0048.tif,257282,3240,1622,262144,0.9814529418945312,0.012359619140625,0.00618743896484375
190,20180504_094435_0e19_3B_0178.tif,254768,3103,4273,262144,0.97186279296875,0.011837005615234377,0.016300201416015625
191,20180419_074325_0c43_3B_0091.tif,253865,7083,1196,262144,0.9684181213378906,0.027019500732421875,0.0045623779296875
192,20180724_094554_0e19_3B_0075.tif,261885,0,259,262144,0.9990119934082032,0.0,0.000988006591796875
193,20180504_094435_0e19_3B_0082.tif,248386,3765,9993,262144,0.9475173950195312,0.014362335205078125,0.03812026977539063
194,20180310_020202_1040_3B_0217.tif,262106,38,0,262144,0.9998550415039062,0.00014495849609375,0.0
195,20180419_074324_0c43_3B_0042.tif,252540,4168,5436,262144,0.9633636474609376,0.015899658203125,0.0207366943359375
196,20180504_094435_0e19_3B_0031.tif,261921,0,223,262144,0.9991493225097656,0.0,0.000850677490234375
197,20180427_020502_103c_3B_0122.tif,261504,0,640,262144,0.99755859375,0.0,0.00244140625
198,20180427_020346_103a_3B_0093.tif,258353,0,3791,262144,0.9855384826660156,0.0,0.014461517333984375
199,20180427_020347_103a_3B_0141.tif,256907,2889,2348,262144,0.980022430419922,0.011020660400390623,0.0089569091796875
200,20180419_074324_1_0c43_3B_0040.tif,251422,4081,6641,262144,0.9590988159179688,0.015567779541015625,0.025333404541015625
201,20180419_074325_0c43_3B_0109.tif,255635,3164,3345,262144,0.9751701354980468,0.0120697021484375,0.012760162353515623
202,20180427_020347_103a_3B_0180.tif,255133,3185,3826,262144,0.9732551574707032,0.012149810791015623,0.01459503173828125
203,20180427_020346_103a_3B_0174.tif,258610,1035,2499,262144,0.9865188598632812,0.003948211669921875,0.009532928466796877
204,20180504_094435_0e19_3B_0050.tif,260838,297,1009,262144,0.9950180053710938,0.001132965087890625,0.003849029541015625
205,20180419_074323_0c43_3B_0070.tif,252038,242,9864,262144,0.9614486694335938,0.00092315673828125,0.037628173828125
206,20180427_020501_103c_3B_0060.tif,261424,0,720,262144,0.99725341796875,0.0,0.00274658203125
207,20180724_094554_0e19_3B_0150.tif,255867,1747,4530,262144,0.976055145263672,0.006664276123046875,0.01728057861328125
208,20180504_094435_0e19_3B_0188.tif,256746,1097,4301,262144,0.9794082641601562,0.004184722900390625,0.016407012939453125
209,20180419_074324_1_0c43_3B_0071.tif,256509,939,4696,262144,0.9785041809082032,0.003582000732421875,0.017913818359375
210,20180310_020202_1040_3B_0084.tif,257427,2948,1769,262144,0.9820060729980468,0.0112457275390625,0.006748199462890625
211,20180427_020346_103a_3B_0033.tif,261832,0,312,262144,0.998809814453125,0.0,0.001190185546875
212,20170815_005030_0c0b_3B_0102.tif,260668,0,1476,262144,0.9943695068359376,0.0,0.0056304931640625
213,20180504_094435_0e19_3B_0209.tif,261723,0,421,262144,0.998394012451172,0.0,0.001605987548828125
214,20180427_020347_103a_3B_0072.tif,259665,0,2479,262144,0.9905433654785156,0.0,0.009456634521484377
215,20180419_074323_0c43_3B_0001.tif,254590,3262,4292,262144,0.9711837768554688,0.01244354248046875,0.0163726806640625
216,20180724_094554_0e19_3B_0006.tif,261052,0,1092,262144,0.9958343505859376,0.0,0.0041656494140625
217,20180419_074326_0c43_3B_0049.tif,259301,1495,1348,262144,0.989154815673828,0.005702972412109375,0.0051422119140625
218,20180310_020202_1040_3B_0208.tif,261416,709,19,262144,0.997222900390625,0.002704620361328125,7.2479248046875e-05
219,20180504_094435_0e19_3B_0130.tif,249567,5034,7543,262144,0.9520225524902344,0.01920318603515625,0.028774261474609375
220,20180427_020503_103c_3B_0134.tif,261343,0,801,262144,0.9969444274902344,0.0,0.003055572509765625
221,20180310_020202_1040_3B_0074.tif,259306,2202,636,262144,0.9891738891601562,0.00839996337890625,0.0024261474609375
222,20180419_074325_0c43_3B_0056.tif,257890,0,4254,262144,0.9837722778320312,0.0,0.01622772216796875
223,20180310_020202_1040_3B_0012.tif,259119,0,3025,262144,0.9884605407714844,0.0,0.011539459228515623
224,20180427_020347_103a_3B_0126.tif,258907,3237,0,262144,0.987651824951172,0.012348175048828123,0.0
225,20180419_074326_0c43_3B_0024.tif,247829,7027,7288,262144,0.945392608642578,0.026805877685546875,0.027801513671875
226,20180419_074325_0c43_3B_0088.tif,257062,2757,2325,262144,0.9806137084960938,0.010517120361328123,0.008869171142578125
227,20180427_020347_103a_3B_0101.tif,261346,365,433,262144,0.9969558715820312,0.001392364501953125,0.001651763916015625
228,20180427_020504_103c_3B_0022.tif,261964,0,180,262144,0.9993133544921876,0.0,0.0006866455078125
229,20180724_094554_0e19_3B_0103.tif,255753,2108,4283,262144,0.9756202697753906,0.0080413818359375,0.016338348388671875
230,20180419_074324_0c43_3B_0093.tif,257606,1951,2587,262144,0.9826889038085938,0.007442474365234375,0.009868621826171877
231,20180427_020503_103c_3B_0066.tif,260973,0,1171,262144,0.9955329895019532,0.0,0.004467010498046875
232,20180427_020347_103a_3B_0172.tif,259893,2236,15,262144,0.991413116455078,0.0085296630859375,5.7220458984375e-05
233,20180419_074323_0c43_3B_0056.tif,256611,268,5265,262144,0.9788932800292968,0.0010223388671875,0.020084381103515625
234,20180419_074323_0c43_3B_0109.tif,258038,379,3727,262144,0.9843368530273438,0.001445770263671875,0.014217376708984375
235,20180419_074324_1_0c43_3B_0001.tif,256335,2637,3172,262144,0.9778404235839844,0.010059356689453123,0.0121002197265625
236,20180419_074325_0c43_3B_0062.tif,253522,476,8146,262144,0.9671096801757812,0.0018157958984375,0.03107452392578125
237,20180427_020346_103a_3B_0137.tif,258531,0,3613,262144,0.9862174987792968,0.0,0.013782501220703123
238,20180419_074324_0c43_3B_0006.tif,258910,0,3234,262144,0.9876632690429688,0.0,0.01233673095703125
239,20180419_074324_0c43_3B_0045.tif,249092,3564,9488,262144,0.9502105712890624,0.0135955810546875,0.03619384765625
240,20180427_020502_103c_3B_0125.tif,261935,0,209,262144,0.9992027282714844,0.0,0.000797271728515625
241,20170920_015736_0f28_3B_0120.tif,261273,0,871,262144,0.9966773986816406,0.0,0.003322601318359375
242,20170815_005028_0c0b_3B_0124.tif,260560,0,1584,262144,0.99395751953125,0.0,0.00604248046875
